#          Chi2            h           Omegam           Omegak          
         31.999        0.703458         0.27971      -0.0521766 
        31.1086        0.709944        0.336216       -0.169801 
        30.9541        0.708437        0.369576       -0.250911 
         34.368        0.715366        0.341865       -0.229923 
        36.3402        0.717394        0.311203        -0.21568 
         32.472        0.710865        0.347007       -0.249466 
        33.0711        0.713075        0.306392       -0.168209 
        33.1143        0.703379        0.315827       -0.136552 
        36.0922        0.701784        0.386889       -0.113457 
        35.0801        0.700405        0.414922       -0.178697 
        30.2026        0.705957        0.347142       -0.175899 
        30.0908        0.703354        0.348234        -0.14693 
        30.4792        0.704804        0.341972       -0.110843 
        38.1375        0.705497        0.261078      -0.0778995 
        31.1414        0.701522        0.290314      -0.0427524 
        30.6551        0.698331        0.326431      -0.0362103 
        31.6114        0.701838        0.321892       -0.114583 
        31.6937        0.699256        0.379149       -0.162741 
        32.0652        0.702306        0.358574      -0.0961145 
        30.5067         0.70297        0.360051       -0.137916 
        32.4438        0.704437        0.403905       -0.221443 
        30.9883        0.703127        0.385486       -0.195532 
        32.1385         0.70317        0.396642       -0.196621 
        31.3133        0.702522        0.397799       -0.220252 
        32.3316        0.700292        0.410867        -0.24009 
        33.2185        0.703174        0.428019       -0.259603 
        31.4262        0.707903        0.388012       -0.243052 
        32.8009        0.713399        0.363806       -0.283081 
        36.0248        0.717658        0.374074       -0.320102 
        39.6378         0.71733        0.375747       -0.267337 
        39.5292         0.71866          0.4138       -0.372577 
        37.5069        0.706602        0.393427       -0.356987 
        34.8587        0.704268        0.427743       -0.374624 
        37.6672         0.70735        0.435904       -0.446731 
        35.5133        0.715964        0.397904        -0.40681 
        33.2444        0.710554        0.405368       -0.373682 
        32.4959        0.708028        0.440777       -0.399213 
        33.7938        0.708167        0.451296       -0.443232 
         34.058         0.70353        0.467751       -0.413999 
        36.8831        0.699783        0.502544       -0.434688 
        37.2638        0.699139        0.491945       -0.421405 
        33.5565        0.704064        0.453928       -0.331755 
        33.2958        0.707186        0.437128       -0.321642 
        35.8807        0.703759        0.453306       -0.293106 
        35.2826        0.706699        0.427258       -0.266943 
        37.7423        0.718064        0.361945       -0.273352 
        38.0125        0.719041        0.341237       -0.253477 
        35.0586        0.716103        0.357714       -0.264319 
        32.1026        0.709879        0.392817       -0.270821 
        31.7049        0.701864        0.407396       -0.248437 
        34.1952        0.703649         0.38763       -0.288511 
        32.9305        0.709511        0.381727       -0.318583 
        33.3955        0.704417        0.445884       -0.314971 
        31.6004        0.710629        0.368724       -0.242547 
        32.2562        0.706859        0.435731       -0.337465 
        34.2703        0.707913        0.411902       -0.378365 
         37.313         0.71452        0.422753       -0.343456 
          34.49         0.71602        0.366738        -0.30171 
        32.5049        0.710901        0.430013       -0.382493 
        33.2618        0.705611        0.398269       -0.320014 
        33.5755        0.700665        0.447575       -0.307367 
        34.4827        0.712988        0.397092       -0.293395 
        41.7592        0.721062        0.343263       -0.253609 
        41.9919        0.720127        0.360681       -0.266429 
        38.3282        0.715186        0.394327       -0.282478 
        31.4305        0.710282        0.379872        -0.27757 
        36.4498        0.711485        0.354282       -0.310111 
        35.6708        0.711277        0.356225       -0.306599 
        32.6362        0.709476         0.42789       -0.395064 
        32.2719         0.70928         0.42468       -0.339239 
        32.1136        0.711444        0.397515       -0.332253 
        35.3479         0.71701        0.365932       -0.326776 
